id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,profile_collection_moment,latest_profile_change
id_11205,30,student,single,tertiary,no,65.0,no,no,cellular,30,jun,617.0,4.0,105.0,5,failure,1,07/11/2018,28/04/2019
id_8374,76,retired,married,unknown,no,4804.0,no,no,telephone,3,feb,895.0,2.0,104.0,4,success,1,01/02/2018,05/05/2020
id_13202,33,management,single,tertiary,no,5454.0,no,no,cellular,20,apr,101.0,1.0,245.0,5,other,0,10/12/2018,19/08/2019
id_14819,31,services,married,secondary,no,24.0,yes,no,cellular,13,may,71.0,1.0,370.0,1,failure,0,24/06/2018,01/01/2020
id_22543,52,management,married,tertiary,no,445.0,no,no,cellular,2,jun,136.0,2.0,91.0,8,failure,0,10/01/2018,14/02/2020
id_23121,28,student,married,unknown,no,2231.0,no,no,unknown,9,jul,33.0,1.0,252.0,1,other,0,13/06/2018,19/08/2019
id_24253,56,management,married,tertiary,no,6527.0,yes,no,cellular,19,nov,118.0,1.0,170.0,3,failure,0,28/05/2018,29/03/2019
id_15896,34,blue-collar,married,primary,no,-216.0,yes,no,cellular,15,may,180.0,3.0,352.0,1,other,0,07/07/2018,26/08/2019
id_26071,31,admin.,single,secondary,no,594.0,yes,no,cellular,17,apr,351.0,1.0,324.0,1,failure,0,26/08/2018,22/11/2020
id_25555,29,admin.,married,secondary,no,1228.0,no,no,cellular,11,oct,477.0,1.0,182.0,1,success,0,30/04/2018,03/05/2019
id_3831,52,blue-collar,married,primary,no,217.0,yes,no,telephone,13,may,132.0,1.0,369.0,2,failure,0,21/11/2018,31/07/2020
id_19887,51,blue-collar,divorced,primary,no,4397.0,no,no,telephone,11,nov,253.0,1.0,92.0,1,success,1,14/09/2018,05/06/2020
id_41859,61,housemaid,married,primary,no,185.0,no,no,cellular,26,apr,179.0,5.0,181.0,5,failure,0,15/05/2018,12/06/2020
id_3765,28,blue-collar,married,secondary,no,600.0,yes,no,cellular,17,apr,93.0,2.0,150.0,2,failure,0,23/05/2018,14/04/2020
id_16220,40,technician,single,secondary,no,197.0,yes,no,cellular,14,may,334.0,6.0,373.0,2,failure,0,12/06/2018,27/06/2020
id_3347,33,management,married,tertiary,no,515.0,yes,no,cellular,4,may,439.0,3.0,17.0,5,failure,1,09/02/2018,11/04/2020
id_26639,47,blue-collar,married,primary,no,759.0,yes,no,cellular,7,may,379.0,2.0,360.0,4,failure,0,07/01/2018,06/02/2019
id_9918,37,management,single,tertiary,no,1684.0,yes,no,cellular,19,nov,142.0,1.0,170.0,1,failure,0,17/01/2018,20/01/2020
id_32198,50,housemaid,married,secondary,no,3571.0,no,no,cellular,24,dec,67.0,3.0,202.0,2,failure,0,12/01/2018,12/10/2020
id_3531,43,blue-collar,married,secondary,no,2045.0,yes,yes,cellular,7,may,164.0,1.0,282.0,5,failure,0,13/11/2018,02/12/2020
id_34651,26,admin.,single,tertiary,no,2174.0,yes,no,cellular,26,may,61.0,1.0,29.0,1,failure,0,01/10/2018,09/03/2020
id_38496,51,admin.,married,secondary,no,3026.0,no,no,cellular,7,may,476.0,1.0,352.0,1,other,1,14/11/2018,12/06/2020
id_38260,29,admin.,divorced,tertiary,no,145.0,yes,no,cellular,12,may,62.0,1.0,361.0,1,failure,0,09/05/2018,02/05/2019
id_7352,37,technician,single,secondary,no,395.0,yes,no,cellular,13,may,483.0,2.0,345.0,3,failure,1,13/12/2018,18/12/2020
id_11430,48,self-employed,married,secondary,no,353.0,yes,yes,cellular,15,may,302.0,3.0,367.0,3,failure,0,10/09/2018,01/03/2020
id_5180,53,self-employed,married,tertiary,no,141.0,no,no,cellular,18,nov,159.0,2.0,126.0,3,failure,0,02/06/2018,04/04/2019
id_42218,43,blue-collar,married,primary,no,2950.0,no,no,cellular,3,aug,401.0,2.0,95.0,1,other,1,23/05/2018,27/04/2019
id_7770,36,blue-collar,married,primary,no,104.0,yes,no,cellular,25,aug,498.0,1.0,392.0,13,failure,1,31/05/2018,25/12/2020
id_15931,32,blue-collar,married,primary,no,-451.0,yes,yes,cellular,18,may,810.0,5.0,355.0,2,failure,1,11/07/2018,16/06/2020
id_42274,29,management,single,tertiary,no,506.0,no,no,cellular,12,apr,361.0,2.0,199.0,3,other,0,03/09/2018,07/11/2019
id_42612,31,unemployed,married,secondary,no,429.0,yes,no,cellular,7,apr,210.0,2.0,267.0,3,other,0,28/08/2018,26/08/2019
id_26861,41,technician,married,tertiary,no,210.0,no,no,cellular,20,oct,144.0,2.0,195.0,2,success,1,13/04/2018,18/10/2019
id_7973,40,management,married,tertiary,no,301.0,no,no,cellular,15,mar,218.0,2.0,315.0,4,failure,0,26/08/2018,02/05/2019
id_1904,54,retired,married,secondary,no,1844.0,no,no,cellular,18,dec,144.0,2.0,196.0,1,success,0,03/04/2018,31/07/2020
id_35596,51,admin.,married,secondary,no,1231.0,yes,yes,cellular,8,feb,112.0,2.0,188.0,1,success,0,20/09/2018,08/03/2020
id_43388,31,technician,married,secondary,no,258.0,yes,no,cellular,12,aug,190.0,2.0,267.0,1,failure,0,03/10/2018,13/04/2020
id_43118,48,housemaid,married,primary,no,3509.0,no,no,cellular,30,oct,170.0,1.0,197.0,1,failure,1,26/08/2018,29/07/2020
id_35552,40,blue-collar,married,secondary,no,487.0,yes,no,cellular,8,may,224.0,2.0,368.0,2,failure,0,17/12/2018,18/07/2019
id_12150,46,admin.,married,secondary,no,4955.0,yes,no,cellular,17,nov,80.0,3.0,150.0,5,other,0,09/12/2018,08/03/2020
id_21740,62,management,married,tertiary,no,1101.0,no,no,cellular,12,jan,135.0,1.0,196.0,1,other,0,20/04/2018,12/02/2020
id_14459,42,self-employed,married,tertiary,no,426.0,yes,no,cellular,2,feb,220.0,1.0,206.0,2,failure,0,14/08/2018,13/10/2020
id_35065,33,technician,single,tertiary,no,1244.0,yes,no,cellular,30,apr,528.0,1.0,85.0,2,success,1,23/11/2018,09/06/2019
id_16750,35,blue-collar,single,secondary,no,145.0,yes,no,cellular,7,may,284.0,2.0,168.0,1,failure,0,17/04/2018,17/04/2020
id_17968,57,retired,married,tertiary,no,1295.0,no,no,cellular,1,jun,168.0,1.0,69.0,1,failure,0,23/07/2018,01/09/2020
id_30862,41,management,married,unknown,no,274.0,no,no,cellular,9,apr,101.0,2.0,339.0,2,failure,0,24/11/2018,25/04/2020
id_36966,53,retired,married,secondary,no,103.0,yes,no,telephone,11,may,283.0,1.0,369.0,1,failure,0,27/08/2018,18/07/2019
id_35258,34,blue-collar,married,primary,no,213.0,yes,no,cellular,20,apr,198.0,1.0,339.0,3,failure,0,21/09/2018,02/01/2020
id_15444,27,blue-collar,single,secondary,no,968.0,yes,no,cellular,17,apr,283.0,1.0,317.0,2,other,0,23/08/2018,14/10/2019
id_32014,42,management,married,tertiary,no,6056.0,yes,no,cellular,30,apr,317.0,1.0,350.0,2,failure,0,03/05/2018,24/08/2019
id_43430,59,unknown,married,unknown,no,1497.0,no,no,cellular,4,aug,244.0,1.0,182.0,1,other,0,26/05/2018,31/03/2020
id_44493,36,blue-collar,divorced,secondary,no,628.0,yes,no,cellular,15,may,57.0,4.0,359.0,2,failure,0,24/10/2018,04/02/2019
id_17655,43,management,divorced,tertiary,no,834.0,yes,no,cellular,11,may,322.0,1.0,264.0,4,failure,0,25/04/2018,02/01/2020
id_9271,58,management,divorced,tertiary,no,50.0,yes,no,cellular,21,nov,677.0,4.0,171.0,4,failure,0,14/09/2018,27/11/2020
id_19739,24,admin.,married,secondary,no,60.0,yes,yes,cellular,7,may,295.0,1.0,343.0,2,other,0,26/09/2018,01/08/2020
id_20303,37,services,married,unknown,no,10191.0,yes,no,cellular,18,nov,204.0,2.0,123.0,2,failure,0,26/07/2018,16/10/2020
id_14848,35,technician,single,secondary,no,68.0,yes,no,cellular,21,oct,182.0,2.0,188.0,2,other,0,18/11/2018,28/10/2019
id_24997,28,admin.,single,tertiary,no,308.0,no,yes,cellular,23,sep,140.0,1.0,59.0,6,failure,0,04/03/2018,27/11/2019
id_23106,32,management,single,tertiary,no,12689.0,yes,no,cellular,20,nov,163.0,1.0,170.0,1,failure,0,05/02/2018,17/11/2020
id_29118,25,blue-collar,married,primary,no,107.0,yes,no,cellular,4,may,228.0,6.0,360.0,2,other,0,20/05/2018,21/10/2019
id_27788,36,technician,single,secondary,no,1179.0,yes,no,cellular,21,nov,26.0,3.0,185.0,2,failure,0,28/06/2018,24/12/2020
id_2026,44,housemaid,single,tertiary,no,3234.0,no,no,telephone,6,oct,557.0,1.0,204.0,3,failure,0,10/05/2018,11/09/2020
id_33292,35,unknown,divorced,primary,no,3883.0,no,no,cellular,20,nov,224.0,5.0,178.0,5,failure,0,26/03/2018,08/05/2019
id_34267,31,services,single,primary,no,25.0,yes,yes,cellular,9,apr,112.0,4.0,314.0,8,other,0,14/07/2018,23/11/2020
id_19630,57,admin.,divorced,secondary,no,-39.0,yes,yes,cellular,6,feb,1658.0,1.0,262.0,1,failure,1,23/02/2018,11/06/2019
id_3530,38,management,married,tertiary,no,9.0,yes,no,cellular,7,apr,555.0,3.0,140.0,3,failure,0,01/04/2018,05/03/2019
id_40885,37,services,married,unknown,no,1938.0,yes,no,cellular,17,apr,102.0,2.0,318.0,2,other,0,22/06/2018,19/09/2019
id_31035,37,housemaid,divorced,tertiary,no,4309.0,no,no,cellular,15,may,50.0,4.0,175.0,6,failure,0,15/05/2018,23/05/2020
id_31516,24,management,divorced,tertiary,yes,-402.0,no,yes,cellular,29,jan,78.0,2.0,262.0,2,failure,0,02/09/2018,04/08/2019
id_4851,39,blue-collar,married,secondary,no,684.0,yes,no,cellular,15,may,319.0,4.0,365.0,2,failure,0,12/03/2018,01/06/2020
id_26167,34,services,married,secondary,no,526.0,yes,no,cellular,17,apr,313.0,2.0,324.0,1,other,0,11/07/2018,25/11/2020
id_31471,37,admin.,married,secondary,no,1206.0,yes,no,telephone,6,apr,1367.0,2.0,138.0,2,success,1,26/02/2018,07/06/2019
id_4881,42,entrepreneur,married,secondary,no,320.0,yes,yes,cellular,5,feb,252.0,3.0,234.0,2,other,0,17/05/2018,12/01/2020
id_31583,28,unemployed,married,secondary,no,687.0,no,no,cellular,13,jan,97.0,3.0,33.0,2,other,0,09/12/2018,01/08/2020
id_30227,29,management,single,tertiary,no,220.0,yes,no,cellular,1,jun,311.0,1.0,278.0,3,success,1,14/02/2018,28/04/2020
id_18071,43,admin.,married,secondary,no,428.0,yes,no,cellular,28,jan,90.0,1.0,246.0,4,failure,0,27/11/2018,27/07/2019
id_19873,60,management,divorced,tertiary,no,314.0,yes,no,cellular,1,apr,128.0,2.0,135.0,2,failure,0,03/05/2018,09/03/2020
id_18093,35,services,single,secondary,no,1170.0,yes,no,cellular,15,may,107.0,1.0,333.0,2,failure,0,23/07/2018,06/01/2020
id_42956,34,management,married,tertiary,no,56.0,yes,yes,telephone,2,feb,321.0,1.0,213.0,1,failure,0,11/06/2018,29/07/2020
id_39174,34,admin.,divorced,secondary,no,661.0,yes,no,cellular,4,may,73.0,4.0,167.0,3,failure,0,11/09/2018,13/02/2020
id_30414,44,technician,single,tertiary,no,680.0,no,no,cellular,3,feb,102.0,1.0,124.0,2,other,0,12/10/2018,26/03/2020
id_2688,44,blue-collar,married,secondary,no,572.0,yes,no,cellular,13,may,142.0,2.0,350.0,3,failure,0,13/06/2018,15/10/2019
id_19663,23,student,single,secondary,no,485.0,no,no,cellular,26,feb,264.0,2.0,270.0,2,other,0,08/12/2018,20/12/2020
id_32708,27,blue-collar,single,secondary,no,-50.0,yes,no,cellular,2,mar,517.0,1.0,89.0,11,failure,1,09/04/2018,27/11/2019
id_25762,42,admin.,married,primary,no,1309.0,yes,no,cellular,20,apr,167.0,1.0,326.0,1,failure,0,10/03/2018,07/11/2019
id_10121,32,blue-collar,married,primary,no,-460.0,yes,yes,cellular,6,may,140.0,1.0,350.0,1,failure,0,20/08/2018,29/07/2019
id_21926,32,services,married,secondary,no,391.0,no,no,telephone,19,nov,199.0,3.0,117.0,3,failure,0,23/04/2018,03/09/2019
id_29411,42,blue-collar,married,secondary,no,3062.0,yes,no,cellular,20,apr,94.0,2.0,151.0,3,failure,0,05/10/2018,23/09/2019
id_16302,43,blue-collar,married,primary,no,874.0,yes,no,cellular,17,apr,441.0,5.0,148.0,1,failure,0,30/04/2018,08/03/2020
id_39221,40,technician,single,tertiary,no,1649.0,yes,no,cellular,5,aug,165.0,3.0,92.0,8,success,1,01/03/2018,12/04/2019
id_19980,39,blue-collar,married,primary,no,161.0,yes,no,cellular,12,may,158.0,4.0,330.0,11,other,0,13/11/2018,18/11/2019
id_26147,32,management,single,tertiary,no,1750.0,yes,no,cellular,22,oct,425.0,1.0,175.0,4,success,0,18/04/2018,06/01/2020
id_4644,37,blue-collar,married,primary,no,477.0,yes,no,cellular,20,apr,224.0,3.0,347.0,1,failure,0,28/07/2018,15/09/2020
id_35056,24,admin.,single,secondary,no,485.0,no,yes,cellular,30,apr,62.0,1.0,86.0,1,success,0,10/07/2018,25/05/2019
id_32856,52,services,married,secondary,no,1561.0,yes,no,cellular,2,feb,132.0,2.0,5.0,1,other,0,01/10/2018,10/09/2020
id_9493,59,management,married,tertiary,no,2761.0,no,no,cellular,1,jun,448.0,1.0,196.0,1,failure,0,13/11/2018,15/06/2020
id_15852,58,services,married,secondary,no,533.0,yes,no,telephone,15,may,29.0,7.0,360.0,7,failure,0,21/09/2018,18/06/2019
id_26491,35,management,single,tertiary,no,817.0,yes,no,cellular,11,oct,389.0,2.0,503.0,2,failure,1,16/04/2018,27/11/2020
id_22636,58,retired,married,secondary,no,262.0,no,no,cellular,2,jul,319.0,1.0,330.0,2,failure,0,09/11/2018,31/03/2019
id_41215,56,management,married,tertiary,no,140.0,yes,yes,cellular,16,nov,165.0,2.0,187.0,5,failure,0,16/07/2018,23/05/2020
id_13441,38,technician,single,secondary,yes,40.0,no,yes,cellular,29,jan,273.0,1.0,182.0,23,other,0,26/05/2018,18/08/2019
id_16103,31,admin.,married,secondary,no,4900.0,yes,no,cellular,6,may,58.0,1.0,167.0,1,failure,0,26/01/2018,09/08/2020
id_36918,46,technician,married,secondary,no,565.0,yes,no,cellular,2,sep,391.0,2.0,386.0,1,success,1,30/08/2018,01/06/2019
id_27418,62,management,single,tertiary,no,0.0,no,no,cellular,12,aug,142.0,1.0,114.0,3,failure,1,26/02/2018,30/11/2020
id_21920,24,management,single,tertiary,no,2782.0,no,no,cellular,15,jun,282.0,2.0,377.0,3,success,0,22/07/2018,28/06/2020
id_19876,30,blue-collar,married,secondary,no,974.0,yes,no,cellular,13,may,249.0,2.0,351.0,2,failure,0,15/02/2018,24/08/2020
id_24101,31,student,single,unknown,no,987.0,no,no,cellular,4,dec,387.0,5.0,191.0,11,other,0,03/04/2018,03/04/2020
id_27441,21,student,single,unknown,no,777.0,no,no,cellular,4,may,31.0,7.0,91.0,1,other,0,23/03/2018,29/05/2019
id_31542,35,management,married,tertiary,no,4296.0,yes,no,cellular,6,may,99.0,2.0,250.0,2,failure,0,04/12/2018,08/08/2019
id_30349,39,technician,single,tertiary,no,434.0,no,no,cellular,26,apr,140.0,2.0,186.0,3,success,0,21/02/2018,01/03/2019
id_31736,33,technician,married,secondary,no,346.0,yes,no,cellular,20,nov,163.0,1.0,197.0,1,failure,0,26/08/2018,15/06/2020
id_17384,45,technician,single,secondary,no,63.0,yes,no,cellular,18,may,12.0,4.0,341.0,19,failure,0,09/01/2018,04/06/2020
id_6933,27,student,single,secondary,no,2142.0,yes,no,cellular,15,may,4.0,8.0,371.0,1,other,0,15/07/2018,18/08/2020
id_18421,32,technician,married,tertiary,no,2975.0,yes,no,cellular,5,feb,794.0,1.0,175.0,5,failure,1,20/05/2018,13/04/2020
id_23666,18,student,single,primary,no,129.0,no,no,cellular,12,jul,281.0,1.0,277.0,3,other,0,10/02/2018,07/02/2020
id_6170,30,management,married,tertiary,no,22869.0,yes,no,cellular,10,feb,165.0,1.0,92.0,5,success,0,18/02/2018,24/11/2020
id_21790,20,services,single,unknown,no,12.0,yes,no,cellular,15,may,78.0,2.0,364.0,2,other,0,27/05/2018,11/02/2020
id_24378,34,blue-collar,married,secondary,no,683.0,yes,no,cellular,14,may,74.0,2.0,370.0,1,failure,0,16/07/2018,05/03/2020
id_2044,41,admin.,divorced,secondary,no,394.0,yes,yes,cellular,16,feb,122.0,1.0,257.0,1,other,1,17/12/2018,11/09/2020
id_24384,53,admin.,single,secondary,no,728.0,yes,no,cellular,24,may,712.0,1.0,378.0,9,failure,1,11/07/2018,10/12/2020
id_113,37,student,married,unknown,no,2.0,no,no,cellular,8,jul,325.0,1.0,385.0,1,failure,1,11/04/2018,09/08/2020
id_38640,45,admin.,divorced,tertiary,no,1435.0,yes,yes,cellular,21,nov,158.0,1.0,175.0,1,failure,0,13/09/2018,28/05/2020
id_30823,30,services,married,secondary,no,0.0,yes,yes,cellular,6,may,298.0,1.0,281.0,15,other,0,26/01/2018,16/04/2020
id_6547,27,self-employed,single,tertiary,no,1579.0,no,no,cellular,13,jan,166.0,1.0,91.0,3,failure,1,03/09/2018,21/07/2020
id_6021,52,management,single,tertiary,no,2288.0,no,no,cellular,30,apr,204.0,2.0,268.0,2,other,0,14/11/2018,23/04/2020
id_13619,32,blue-collar,married,secondary,no,123.0,yes,no,cellular,14,may,212.0,1.0,350.0,2,failure,0,29/01/2018,09/06/2020
id_36345,43,blue-collar,married,secondary,no,-333.0,yes,no,cellular,13,may,330.0,3.0,303.0,2,failure,0,21/02/2018,24/12/2019
id_20653,25,unemployed,single,secondary,no,632.0,no,no,cellular,12,aug,301.0,3.0,181.0,1,success,1,01/08/2018,05/12/2019
id_31239,55,blue-collar,single,unknown,no,1557.0,yes,no,telephone,30,jan,257.0,5.0,248.0,2,failure,0,26/11/2018,28/04/2020
id_8143,50,management,married,tertiary,no,3589.0,yes,no,cellular,5,aug,317.0,2.0,181.0,2,other,1,24/04/2018,24/12/2020
id_11663,32,blue-collar,single,secondary,no,37.0,no,no,cellular,9,feb,471.0,3.0,12.0,2,other,0,27/07/2018,12/09/2019
id_38914,55,services,married,secondary,no,1985.0,no,no,cellular,3,aug,265.0,4.0,181.0,4,success,1,27/08/2018,02/02/2020
id_26031,29,management,single,tertiary,no,539.0,no,no,cellular,14,jan,370.0,2.0,91.0,2,success,1,24/10/2018,14/03/2019
id_16745,60,admin.,married,secondary,no,165.0,no,no,cellular,16,nov,310.0,1.0,94.0,3,failure,1,06/11/2018,02/05/2019
id_20629,32,retired,married,secondary,no,168.0,no,no,cellular,12,may,93.0,1.0,370.0,1,failure,0,06/07/2018,10/12/2019
id_12106,84,housemaid,married,primary,no,2141.0,no,no,cellular,6,sep,108.0,3.0,276.0,8,other,0,09/01/2018,02/12/2019
id_36287,41,entrepreneur,married,primary,no,760.0,yes,no,telephone,13,may,64.0,1.0,343.0,10,failure,0,30/04/2018,05/07/2020
id_2616,47,blue-collar,single,primary,no,2143.0,yes,no,cellular,7,may,1532.0,2.0,353.0,2,other,1,18/05/2018,23/02/2020
id_25638,24,management,single,tertiary,no,6789.0,no,no,cellular,24,jun,128.0,5.0,94.0,30,failure,0,13/12/2018,03/08/2020
id_44564,34,blue-collar,married,secondary,no,1463.0,yes,no,cellular,28,aug,218.0,3.0,130.0,5,other,0,11/04/2018,10/05/2020
id_14629,35,management,married,unknown,no,251.0,no,no,cellular,2,feb,191.0,2.0,208.0,1,failure,0,04/07/2018,29/05/2020
id_40693,54,management,single,tertiary,no,-1.0,no,no,cellular,3,nov,205.0,3.0,187.0,3,failure,0,28/03/2018,22/04/2020
id_5122,35,management,married,tertiary,no,1320.0,no,no,cellular,15,sep,105.0,2.0,106.0,1,success,0,02/05/2018,05/09/2020
id_22680,45,management,married,tertiary,no,872.0,yes,yes,cellular,12,may,130.0,2.0,369.0,1,failure,0,13/11/2018,10/04/2019
id_42728,39,blue-collar,married,secondary,no,6764.0,yes,no,cellular,11,may,434.0,1.0,172.0,2,failure,0,29/07/2018,01/01/2020
id_1743,31,management,single,tertiary,no,397.0,no,no,cellular,30,apr,547.0,1.0,6.0,2,success,1,28/03/2018,13/09/2020
id_30025,22,student,single,secondary,no,379.0,no,no,cellular,23,feb,681.0,1.0,189.0,2,other,1,11/11/2018,28/05/2020
id_27032,47,entrepreneur,married,secondary,no,241.0,no,yes,cellular,4,feb,498.0,1.0,198.0,4,failure,0,05/10/2018,03/03/2020
id_20067,36,blue-collar,single,secondary,no,2031.0,yes,no,cellular,5,may,93.0,4.0,349.0,2,failure,0,06/08/2018,29/02/2020
id_20132,58,admin.,married,secondary,no,1265.0,yes,no,cellular,17,nov,63.0,2.0,165.0,2,other,0,02/02/2018,22/11/2020
id_4670,35,technician,single,secondary,no,200.0,yes,no,cellular,30,nov,105.0,3.0,189.0,1,success,0,24/11/2018,26/10/2020
id_9898,46,admin.,married,secondary,no,4829.0,yes,no,cellular,17,nov,100.0,1.0,185.0,4,other,0,23/02/2018,17/12/2019
id_41177,37,services,divorced,secondary,no,539.0,yes,no,cellular,17,apr,92.0,1.0,269.0,2,failure,0,03/02/2018,23/12/2020
id_11059,32,self-employed,married,secondary,no,-30.0,yes,no,cellular,18,may,151.0,1.0,355.0,3,failure,0,03/07/2018,12/09/2019
id_24501,27,services,married,primary,no,1014.0,yes,no,cellular,20,nov,34.0,1.0,113.0,8,failure,0,15/10/2018,14/12/2019
id_26120,37,blue-collar,married,primary,no,333.0,yes,no,cellular,12,may,345.0,2.0,369.0,3,failure,0,28/02/2018,22/05/2020
id_11603,32,blue-collar,married,primary,no,147.0,yes,no,cellular,11,may,312.0,2.0,298.0,6,failure,0,28/02/2018,24/10/2019
id_32447,29,student,single,secondary,no,65.0,no,yes,cellular,5,feb,126.0,5.0,8.0,2,other,0,09/04/2018,15/06/2019
id_4180,35,unemployed,married,primary,no,7005.0,yes,no,cellular,25,jan,714.0,1.0,202.0,2,success,1,13/11/2018,01/04/2019
id_34475,52,blue-collar,married,secondary,no,3040.0,yes,no,cellular,21,nov,108.0,2.0,190.0,1,other,0,23/06/2018,23/04/2020
id_28544,48,management,single,tertiary,no,87.0,no,no,cellular,30,apr,383.0,3.0,87.0,1,success,1,17/03/2018,03/05/2020
id_16321,45,technician,married,secondary,no,530.0,yes,no,cellular,8,may,144.0,4.0,171.0,3,failure,0,04/07/2018,18/08/2019
id_43787,45,self-employed,single,secondary,no,521.0,no,no,cellular,4,aug,343.0,1.0,96.0,3,success,0,30/01/2018,24/10/2020
id_3026,44,technician,divorced,secondary,no,3452.0,yes,no,cellular,20,nov,101.0,4.0,190.0,2,failure,0,01/11/2018,24/12/2020
id_20670,30,admin.,single,secondary,no,16.0,yes,no,cellular,5,may,223.0,1.0,365.0,2,failure,0,15/03/2018,17/04/2019
id_4937,26,student,single,secondary,no,156.0,yes,no,cellular,13,may,0.0,6.0,358.0,9,failure,0,12/10/2018,26/02/2019
id_11788,32,technician,single,secondary,yes,-97.0,yes,no,cellular,6,may,142.0,1.0,363.0,1,other,0,22/09/2018,02/03/2020
id_34285,50,housemaid,married,primary,no,621.0,yes,yes,cellular,10,aug,371.0,2.0,102.0,2,failure,0,09/01/2018,01/05/2019
id_40887,29,management,single,tertiary,no,8439.0,yes,no,cellular,17,apr,235.0,1.0,149.0,2,failure,0,10/09/2018,04/04/2020
id_13954,42,admin.,divorced,secondary,no,489.0,yes,no,cellular,8,feb,205.0,2.0,188.0,1,failure,0,10/05/2018,03/11/2020
id_30883,33,blue-collar,married,primary,no,1068.0,yes,no,cellular,7,apr,299.0,1.0,330.0,1,failure,0,07/04/2018,03/12/2019
id_42618,26,services,single,secondary,no,21.0,yes,yes,cellular,18,may,148.0,3.0,371.0,2,other,0,24/06/2018,07/07/2020
id_16258,45,management,married,tertiary,no,2350.0,no,no,cellular,2,jun,179.0,2.0,84.0,1,success,1,01/03/2018,16/09/2020
id_35780,39,management,married,tertiary,no,53.0,no,no,cellular,30,apr,95.0,2.0,84.0,1,success,0,14/07/2018,14/07/2019
